Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,flag_auto_creation,mois_ouverture,temps_total_sec,nb_intervenants,temps_total_min,Apprentissage_Test,mois
7162039,C3,F3,2021-01-15,19:02:00,600,Panne mécanique,2021-01-15,GPL,MCS,,1,0,0,0,0,0,0,2021-01,358.0,2.0,5.966666666666667,Apprentissage,2021-01
7955817,C4,F4,2021-09-11,10:55:00,343,"Clés, Carburant, Crevaison",2021-09-11,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-09,624.0,1.0,10.4,Apprentissage,2021-09
5725798,C1,F27,2021-08-19,15:32:00,422,"Clés, Carburant, Crevaison",2021-08-19,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-08,1119.0,7.0,18.65,Apprentissage,2021-08
8189138,C1,F0,2022-08-19,12:39:00,432,Panne mécanique,2022-08-19,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,509.0,2.0,8.483333333333333,Apprentissage,2022-08
7113048,C4,F4,2021-09-07,16:14:00,956,Panne mécanique,2021-09-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,310.0,1.0,5.166666666666667,Apprentissage,2021-09
6874672,C5,F32,2021-08-05,15:59:00,1678,Panne mécanique,2021-08-05,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2021-08,1127.0,3.0,18.783333333333335,Apprentissage,2021-08
7131490,C9,F15,2021-08-17,10:47:00,578,Panne mécanique,2021-08-17,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,531.0,2.0,8.85,Apprentissage,2021-08
7872153,C4,F4,2021-06-18,09:44:00,659,Accident,2021-06-18,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2021-06,1423.0,3.0,23.716666666666665,Apprentissage,2021-06
7745395,C1,F18,2022-07-20,09:43:00,2154,Panne mécanique,2022-07-20,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,1731.0,3.0,28.85,Apprentissage,2022-07
7021397,C1,F27,2021-07-26,14:49:00,1005,"Clés, Carburant, Crevaison",2021-07-26,Hybride,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,232.0,2.0,3.8666666666666667,Apprentissage,2021-07
7770626,C3,F10,2021-12-16,16:03:00,482,"Clés, Carburant, Crevaison",2021-12-16,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,1522.0,5.0,25.366666666666667,Apprentissage,2021-12
7526746,C16,F38,2022-04-21,15:47:00,645,Panne mécanique,2022-04-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-04,236.0,2.0,3.933333333333333,Apprentissage,2022-04
8486812,C1,F6,2021-09-22,13:27:00,1175,"Clés, Carburant, Crevaison",2021-09-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,0.0,1.0,0.0,Test,2021-09
6685416,C10,F17,2022-12-22,18:30:00,812,Panne mécanique,2022-12-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,830.0,1.0,13.833333333333334,Apprentissage,2022-12
7300898,C4,F4,2022-03-15,09:34:00,1206,Panne mécanique,2022-03-15,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,628.0,4.0,10.466666666666667,Apprentissage,2022-03
7951148,C8,F97,2021-04-01,16:06:00,1008,Panne mécanique,2021-04-01,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-04,1235.0,3.0,20.583333333333332,Apprentissage,2021-04
8118766,C8,F32,2022-03-27,09:32:00,1000,Panne mécanique,2022-03-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-03,2578.0,4.0,42.96666666666667,Apprentissage,2022-03
6039880,C10,F16,2022-07-17,19:32:00,740,Panne mécanique,2022-07-17,Electricité,MCS,Assistance,1,0,0,0,0,0,0,2022-07,1007.0,2.0,16.783333333333335,Apprentissage,2022-07
8152378,C4,F14,2022-04-27,14:03:00,1848,Accident,2022-04-25,Essence,MCS,,1,0,0,0,0,0,0,2022-04,2254.0,2.0,37.56666666666667,Apprentissage,2022-04
5699306,C4,F4,2022-04-19,09:07:00,1193,Accident,2022-04-19,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,391.0,2.0,6.516666666666667,Apprentissage,2022-04
7051245,C13,,2022-04-12,15:00:00,623,Panne mécanique,2022-04-12,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,139.0,1.0,2.316666666666667,Apprentissage,2022-04
8489942,C3,F24,2021-06-17,16:52:00,1442,Panne mécanique,2021-06-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-06,0.0,1.0,0.0,Test,2021-06
6837479,C4,,2022-05-22,23:35:00,1310,"Clés, Carburant, Crevaison",2022-05-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,235.0,1.0,3.9166666666666665,Apprentissage,2022-05
7738291,C1,F6,2022-07-28,16:38:00,1722,Panne mécanique,2022-07-28,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-07,1563.0,2.0,26.05,Apprentissage,2022-07
6023235,C1,F1,2022-12-13,08:59:00,1767,Accident,2022-12-12,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,2231.0,1.0,37.18333333333333,Apprentissage,2022-12
5496629,C6,F103,2021-02-08,17:14:00,438,Accident,2021-02-08,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-02,1187.0,4.0,19.783333333333335,Apprentissage,2021-02
6412070,C1,F0,2022-08-13,14:38:00,1960,Panne mécanique,2022-08-13,Autre,MCS,Assistance,0,0,1,1,0,0,0,2022-08,2940.0,1.0,49.0,Apprentissage,2022-08
7512647,C7,F12,2021-06-08,09:34:00,656,Panne mécanique,2021-06-08,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-06,470.0,1.0,7.833333333333333,Apprentissage,2021-06
8266244,C3,F3,2022-05-19,15:33:00,202,Panne mécanique,2022-05-19,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,0.0,2.0,0.0,Test,2022-05
5762580,C1,F0,2021-09-20,08:41:00,1215,Panne mécanique,2021-09-20,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,638.0,4.0,10.633333333333333,Apprentissage,2021-09
5771410,C8,F55,2022-03-14,14:18:00,1166,Autres,2022-03-14,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2022-03,798.0,2.0,13.3,Apprentissage,2022-03
6720731,C17,F39,2022-09-20,14:29:00,171,"Clés, Carburant, Crevaison",2022-09-19,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-09,,,,Test,2022-09
7510002,C9,F15,2021-06-29,09:58:00,889,Panne mécanique,2021-06-28,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,1997.0,4.0,33.28333333333333,Apprentissage,2021-06
7682933,C0,F6,2021-10-25,19:18:00,1259,"Clés, Carburant, Crevaison",2021-10-25,Diesel,MCS,Assistance,1,0,0,0,1,0,0,2021-10,2745.0,7.0,45.75,Apprentissage,2021-10
8005662,C4,F168,2022-10-13,08:27:00,809,Panne mécanique,2022-10-13,Essence,MCS,Assistance,1,0,1,0,0,0,0,2022-10,1062.0,2.0,17.7,Apprentissage,2022-10
6904830,C7,F12,2022-02-17,15:12:00,884,Panne mécanique,2022-02-17,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2022-02,231.0,1.0,3.85,Apprentissage,2022-02
8437991,C4,F120,2021-05-05,10:36:00,1875,Panne mécanique,2021-05-05,Electricité,MCS,Assistance,1,0,0,1,0,0,0,2021-05,0.0,2.0,0.0,Test,2021-05
6106849,C4,F4,2022-07-27,14:49:00,228,Panne mécanique,2022-07-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,222.0,1.0,3.7,Apprentissage,2022-07
6361776,C10,F16,2022-04-27,09:22:00,463,Autres,2022-04-27,Electricité,MCS,Assistance,1,1,0,0,0,0,0,2022-04,16606.0,63.0,276.76666666666665,Apprentissage,2022-04
6882827,C25,F79,2021-03-02,08:43:00,1188,Panne mécanique,2021-03-02,Diesel,MCS,Assistance,0,1,0,0,0,1,0,2021-03,2373.0,4.0,39.55,Apprentissage,2021-03
7536990,C8,F13,2022-05-20,14:25:00,566,Panne mécanique,2022-05-20,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-05,403.0,2.0,6.716666666666667,Apprentissage,2022-05
6250366,C3,F10,2021-06-15,08:39:00,799,Panne mécanique,2021-06-15,Essence,MCS,Assistance,0,1,0,0,0,0,0,2021-06,2737.0,5.0,45.61666666666667,Apprentissage,2021-06
7512929,C4,F66,2022-06-13,14:07:00,1904,Panne mécanique,2022-06-11,Essence,Higgins,Assistance,0,0,0,0,0,0,0,2022-06,1417.0,4.0,23.616666666666667,Apprentissage,2022-06
8203947,C1,F27,2021-09-08,16:18:00,1138,Panne mécanique,2021-09-08,Hybride,Higgins,Assistance,1,0,0,0,0,0,0,2021-09,0.0,4.0,0.0,Test,2021-09
7138441,C14,F31,2021-04-15,17:30:00,1856,Panne mécanique,2021-04-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-04,461.0,2.0,7.683333333333334,Apprentissage,2021-04
5872064,C8,F70,2022-06-28,17:10:00,1070,"Clés, Carburant, Crevaison",,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-06,435.0,1.0,7.25,Apprentissage,2022-06
6648163,C3,F3,2021-10-03,16:55:00,580,"Clés, Carburant, Crevaison",2021-10-03,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-10,155.0,1.0,2.5833333333333335,Apprentissage,2021-10
5742959,C4,F4,2022-01-17,16:06:00,988,Panne mécanique,2022-01-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,439.0,2.0,7.316666666666666,Apprentissage,2022-01
8206103,C4,F4,2021-11-27,20:19:00,253,Panne mécanique,2021-11-27,Diesel,MCS,Assistance,1,0,0,0,0,1,0,2021-11,0.0,7.0,0.0,Test,2021-11
6938738,C4,,2022-05-18,13:04:00,1146,Panne mécanique,2022-05-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-05,152.0,1.0,2.533333333333333,Apprentissage,2022-05
7188638,C11,F25,2022-01-21,11:07:00,935,Panne mécanique,2022-01-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,695.0,2.0,11.583333333333334,Apprentissage,2022-01
6441254,C4,,2022-04-25,00:29:00,991,Panne mécanique,2022-04-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-04,454.0,1.0,7.566666666666666,Apprentissage,2022-04
6169557,C4,F4,2022-09-26,10:01:00,1282,Vol / Vandalisme,2022-09-26,Essence,MCS,,1,0,0,0,0,0,0,2022-09,671.0,1.0,11.183333333333334,Apprentissage,2022-09
7576530,C12,F26,2021-05-20,09:36:00,609,Accident,2021-05-20,Autre,MCS,,0,0,0,0,0,1,0,2021-05,203.0,1.0,3.3833333333333333,Apprentissage,2021-05
7286107,C16,F38,2021-08-19,19:12:00,317,Panne mécanique,2021-08-19,Autre,MCS,Assistance,1,1,0,0,0,0,0,2021-08,2772.0,7.0,46.2,Apprentissage,2021-08
6842904,C4,F23,2022-02-15,09:10:00,632,Accident,2022-02-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,800.0,3.0,13.333333333333334,Apprentissage,2022-02
5905794,C0,F0,2021-09-30,19:23:00,545,"Clés, Carburant, Crevaison",2021-09-30,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,222.0,1.0,3.7,Apprentissage,2021-09
8519656,C1,F1,2022-01-07,15:57:00,1786,Panne mécanique,2022-01-07,Diesel,Higgins,Assistance,1,1,0,0,0,0,0,2022-01,0.0,5.0,0.0,Test,2022-01
6633857,C1,F1,2022-11-08,11:12:00,378,Panne mécanique,2022-11-08,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-11,174.0,1.0,2.9,Apprentissage,2022-11
5672477,C3,F5,2021-11-17,11:58:00,300,Panne mécanique,2021-11-17,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-11,578.0,1.0,9.633333333333333,Apprentissage,2021-11
6084738,C13,F30,2022-10-04,16:59:00,396,Accident,2022-10-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,1362.0,1.0,22.7,Apprentissage,2022-10
6369153,C1,F0,2022-10-05,15:37:00,391,Vol / Vandalisme,2022-09-23,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-10,1122.0,2.0,18.7,Apprentissage,2022-10
7447771,C3,F5,2021-04-22,14:56:00,235,Panne mécanique,2021-04-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-04,245.0,3.0,4.083333333333333,Apprentissage,2021-04
8126174,C1,F0,2021-07-18,16:57:00,1481,Panne mécanique,2021-07-18,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-07,1770.0,3.0,29.5,Apprentissage,2021-07
5467680,C1,,2022-01-14,17:43:00,839,Panne mécanique,2022-01-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,217.0,1.0,3.6166666666666667,Apprentissage,2022-01
5974737,C7,F12,2022-02-10,18:18:00,1236,Panne mécanique,2022-02-10,Essence,MCS,,1,1,0,0,0,0,0,2022-02,3140.0,6.0,52.333333333333336,Apprentissage,2022-02
5759523,C3,F3,2022-04-06,07:20:00,780,Panne mécanique,2022-04-06,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-04,243.0,2.0,4.05,Apprentissage,2022-04
5860609,C4,F4,2022-07-05,09:14:00,2141,Panne mécanique,2022-07-05,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,787.0,1.0,13.116666666666667,Apprentissage,2022-07
8189555,C64,F455,2021-03-20,18:54:00,143,"Clés, Carburant, Crevaison",2021-03-20,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-03,1136.0,2.0,18.933333333333334,Apprentissage,2021-03
7035766,C3,F3,2022-12-12,18:42:00,301,Accident,2022-12-12,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,650.0,4.0,10.833333333333334,Apprentissage,2022-12
8258238,C1,,2022-03-15,14:33:00,704,Panne mécanique,2022-03-15,Diesel,Higgins,,1,1,0,0,0,0,0,2022-03,0.0,3.0,0.0,Test,2022-03
7841393,C4,F14,2021-10-15,08:52:00,446,Panne mécanique,2021-10-15,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,266.0,1.0,4.433333333333334,Apprentissage,2021-10
6995117,C4,F4,2021-06-29,09:12:00,171,Accident,2021-06-28,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2021-06,1904.0,9.0,31.733333333333334,Apprentissage,2021-06
6855861,C4,F4,2021-08-16,11:39:00,1747,Panne mécanique,2021-08-16,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,464.0,2.0,7.733333333333333,Apprentissage,2021-08
7899884,C1,F18,2021-09-02,12:56:00,924,Panne mécanique,2021-08-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-09,1091.0,2.0,18.183333333333334,Apprentissage,2021-09
7327993,C4,F4,2022-01-10,16:20:00,1537,Panne mécanique,2022-01-10,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,1005.0,4.0,16.75,Apprentissage,2022-01
7060612,C5,F32,2022-06-20,10:33:00,397,Panne mécanique,2022-06-20,Autre,MCS,Assistance,1,0,0,0,0,0,0,2022-06,751.0,2.0,12.516666666666667,Apprentissage,2022-06
5674065,C1,F18,2022-04-01,08:43:00,1884,Accident,2022-04-01,Essence,MCS,,1,0,0,0,0,0,0,2022-04,615.0,1.0,10.25,Apprentissage,2022-04
6538210,C4,F4,2021-01-28,12:59:00,175,Panne mécanique,2021-01-28,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-01,221.0,2.0,3.683333333333333,Apprentissage,2021-01
8377993,C1,F1,2022-09-23,02:15:00,432,"Clés, Carburant, Crevaison",2022-09-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-09,0.0,1.0,0.0,Test,2022-09
7395612,C4,F4,2022-10-03,18:22:00,1199,Panne mécanique,2022-10-03,Diesel,Higgins,,1,0,0,0,0,0,0,2022-10,215.0,1.0,3.5833333333333335,Apprentissage,2022-10
7589537,C10,F17,2022-12-06,10:42:00,1463,Panne mécanique,2022-12-06,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2022-12,223.0,1.0,3.716666666666667,Apprentissage,2022-12
6694999,C20,F48,2021-06-21,19:07:00,668,"Clés, Carburant, Crevaison",2021-06-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-06,446.0,1.0,7.433333333333334,Apprentissage,2021-06
6781522,C22,F152,2021-01-25,10:17:00,388,Panne mécanique,2021-01-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-01,1189.0,1.0,19.816666666666666,Apprentissage,2021-01
8159869,C4,F8,2021-12-29,09:22:00,1626,Panne mécanique,2021-12-29,Essence,Higgins,Assistance,1,1,0,0,0,0,0,2021-12,5540.0,12.0,92.33333333333333,Apprentissage,2021-12
6951009,C1,F6,2022-10-29,11:45:00,1419,Accident,2022-10-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-10,1847.0,5.0,30.783333333333335,Apprentissage,2022-10
7591188,C14,F31,2022-04-11,09:51:00,1297,Panne mécanique,2022-04-11,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-04,550.0,1.0,9.166666666666666,Apprentissage,2022-04
7999495,C4,F4,2021-03-12,18:27:00,191,Panne mécanique,2021-03-12,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-03,1338.0,2.0,22.3,Apprentissage,2021-03
6335546,C1,F0,2021-07-28,16:27:00,1619,Panne mécanique,2021-07-28,Essence,MCS,,1,0,1,0,0,0,0,2021-07,1006.0,3.0,16.766666666666666,Apprentissage,2021-07
8261907,C4,F4,2021-04-25,11:54:00,1621,Panne mécanique,2021-04-25,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-04,0.0,4.0,0.0,Test,2021-04
7879944,C7,F49,2021-01-04,09:10:00,514,Panne mécanique,2021-01-04,Essence,MCS,,1,0,0,0,0,0,0,2021-01,842.0,3.0,14.033333333333333,Apprentissage,2021-01
5670773,C1,F27,2022-05-10,18:40:00,577,Panne mécanique,2022-05-10,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,539.0,2.0,8.983333333333333,Apprentissage,2022-05
6680127,C4,F8,2022-10-11,19:18:00,1747,Panne mécanique,2022-10-11,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,146.0,1.0,2.433333333333333,Apprentissage,2022-10
7000812,C3,F5,2021-07-08,18:39:00,1908,Panne mécanique,2021-07-08,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,423.0,1.0,7.05,Apprentissage,2021-07
7516015,C1,F6,2021-12-16,13:12:00,988,Panne mécanique,2021-12-16,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,536.0,2.0,8.933333333333334,Apprentissage,2021-12
5754490,C4,F4,2021-06-22,11:52:00,487,Panne mécanique,2021-06-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,249.0,1.0,4.15,Apprentissage,2021-06
8139699,C1,F6,2021-12-17,11:13:00,1223,Panne mécanique,2021-12-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,287.0,1.0,4.783333333333333,Apprentissage,2021-12
7918482,C16,F38,2021-06-09,18:54:00,948,Panne mécanique,2021-06-09,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-06,2630.0,9.0,43.833333333333336,Apprentissage,2021-06
7072605,C8,F55,2022-05-02,11:13:00,1461,Panne mécanique,2022-05-02,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-05,1131.0,3.0,18.85,Apprentissage,2022-05
6222698,C4,,2022-03-09,19:02:00,1414,Vol / Vandalisme,2022-03-09,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-03,1487.0,5.0,24.783333333333335,Apprentissage,2022-03
5907195,C1,F27,2021-11-24,13:03:00,730,Panne mécanique,2021-11-24,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2021-11,328.0,1.0,5.466666666666667,Apprentissage,2021-11
6959805,C19,F44,2021-10-05,14:15:00,1031,Panne mécanique,2021-10-05,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-10,480.0,1.0,8.0,Apprentissage,2021-10
7652075,C4,F23,2021-06-24,08:01:00,496,Panne mécanique,2021-06-24,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,410.0,1.0,6.833333333333333,Apprentissage,2021-06
8212398,C3,F10,2022-02-02,18:15:00,487,Accident,2022-01-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-02,0.0,4.0,0.0,Test,2022-02
6742356,C3,F63,2021-07-18,10:57:00,946,Panne mécanique,2021-07-18,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2021-07,2082.0,4.0,34.7,Apprentissage,2021-07
7402417,C1,F0,2021-08-24,20:40:00,1763,Panne mécanique,2021-08-24,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,329.0,1.0,5.483333333333333,Apprentissage,2021-08
7874742,C7,F43,2022-02-03,16:25:00,1210,Accident,2022-02-03,Essence,MCS,Assistance,1,1,0,0,0,0,0,2022-02,1456.0,5.0,24.266666666666666,Apprentissage,2022-02
8412692,C4,F4,2022-04-18,11:07:00,139,Panne mécanique,2022-04-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-04,0.0,1.0,0.0,Test,2022-04
7511880,C18,F34,2022-05-13,10:32:00,1295,Vol / Vandalisme,2022-05-13,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,544.0,1.0,9.066666666666666,Apprentissage,2022-05
6924920,C0,F1,2021-07-05,09:23:00,602,Panne mécanique,2021-07-05,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-07,549.0,2.0,9.15,Apprentissage,2021-07
8261290,C1,F1,2021-07-30,23:24:00,198,Panne mécanique,2021-07-30,Diesel,MCS,Assistance,1,0,0,1,0,1,0,2021-07,0.0,4.0,0.0,Test,2021-07
8312482,C3,F10,2021-09-13,18:12:00,1046,Panne mécanique,2021-09-13,Diesel,Higgins,Assistance,1,1,0,0,0,0,0,2021-09,0.0,4.0,0.0,Test,2021-09
8148853,C4,F4,2022-01-25,13:55:00,1529,Panne mécanique,2022-01-13,Diesel,Higgins,,1,0,0,0,0,0,0,2022-01,487.0,2.0,8.116666666666667,Apprentissage,2022-01
7301688,C3,F10,2022-03-16,15:38:00,557,Panne mécanique,2022-03-16,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,170.0,1.0,2.8333333333333335,Apprentissage,2022-03
7730903,C4,F14,2022-09-06,12:40:00,1460,Panne mécanique,2022-09-06,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-09,309.0,5.0,5.15,Apprentissage,2022-09
6059152,C14,F31,2022-03-20,14:50:00,1347,Panne mécanique,2022-03-20,Essence,MCS,Assistance,1,1,0,0,0,0,0,2022-03,2202.0,3.0,36.7,Apprentissage,2022-03
5575449,C4,F8,2022-04-11,15:25:00,749,Accident,2022-04-11,Essence,MCS,Assistance,1,1,0,0,0,1,0,2022-04,3373.0,9.0,56.21666666666667,Apprentissage,2022-04
7507713,C7,F58,2021-12-10,12:20:00,750,Accident,2021-12-10,Diesel,MCS,,1,0,0,0,0,0,0,2021-12,4171.0,6.0,69.51666666666667,Apprentissage,2021-12
8398805,C39,F151,2021-06-16,15:11:00,1213,Panne mécanique,2021-06-16,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,0.0,6.0,0.0,Test,2021-06
8454960,C3,F63,2021-04-26,09:24:00,1095,Panne mécanique,2021-04-26,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-04,0.0,3.0,0.0,Test,2021-04
8390533,C3,F10,2022-05-01,11:37:00,943,Accident,2022-04-26,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,0.0,4.0,0.0,Test,2022-05
8252939,C4,F4,2021-07-05,19:46:00,994,Panne mécanique,2021-07-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-07,0.0,8.0,0.0,Test,2021-07
7209257,C5,,2022-09-21,17:15:00,1248,Panne mécanique,2022-09-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-09,387.0,2.0,6.45,Apprentissage,2022-09
6803879,C4,F4,2022-08-29,14:53:00,2382,Panne mécanique,2022-08-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-08,289.0,1.0,4.816666666666666,Apprentissage,2022-08
5470517,C3,F62,2021-10-21,18:51:00,1650,Accident,2021-10-21,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-10,1600.0,2.0,26.666666666666668,Apprentissage,2021-10
5670036,C4,F4,2021-06-23,10:10:00,1156,Panne mécanique,2021-06-23,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-06,612.0,1.0,10.2,Apprentissage,2021-06
7749913,C4,F8,2022-04-05,16:12:00,947,Panne mécanique,2022-04-05,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-04,2215.0,8.0,36.916666666666664,Apprentissage,2022-04
5986068,C10,F75,2021-12-14,16:43:00,732,Panne mécanique,2021-12-14,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-12,2776.0,4.0,46.266666666666666,Apprentissage,2021-12
5515299,C7,F42,2022-02-07,16:03:00,608,Accident,2022-02-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-02,203.0,1.0,3.3833333333333333,Apprentissage,2022-02
7815956,C4,F4,2022-06-08,18:12:00,1577,Accident,2022-06-08,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-06,824.0,2.0,13.733333333333333,Apprentissage,2022-06
7771494,C1,F6,2021-05-31,14:56:00,1690,Panne mécanique,2021-05-31,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-05,200.0,1.0,3.3333333333333335,Apprentissage,2021-05
5668972,C4,F14,2021-09-02,19:28:00,866,"Clés, Carburant, Crevaison",2021-09-02,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-09,1388.0,2.0,23.133333333333333,Apprentissage,2021-09
5730240,C10,F17,2021-03-16,11:07:00,950,Panne mécanique,2021-03-16,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2021-03,1958.0,6.0,32.63333333333333,Apprentissage,2021-03
6123335,C1,F0,2022-02-05,11:29:00,765,Panne mécanique,2022-02-05,Hybride,Higgins,Assistance,1,0,0,0,0,0,0,2022-02,390.0,2.0,6.5,Apprentissage,2022-02
5873878,C1,F6,2022-12-10,18:35:00,239,Panne mécanique,2022-12-10,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-12,4040.0,10.0,67.33333333333333,Apprentissage,2022-12
7156767,C4,F23,2021-09-23,19:13:00,632,Accident,2021-09-23,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-09,1661.0,2.0,27.683333333333334,Apprentissage,2021-09
8486105,C3,F5,2022-05-28,09:52:00,1063,Panne mécanique,2022-05-28,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-05,0.0,1.0,0.0,Test,2022-05
7777680,C3,F10,2022-05-16,15:37:00,1747,Accident,2022-05-16,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,863.0,3.0,14.383333333333333,Apprentissage,2022-05
5481937,C1,F0,2022-07-22,10:40:00,280,"Clés, Carburant, Crevaison",2022-07-22,Essence,Higgins,,1,0,0,0,0,0,0,2022-07,909.0,3.0,15.15,Apprentissage,2022-07
